gene_id	gene_short_name	locus	FPKM	TPM	ln(TPM)
CV702_RS11800	-	NZ_CP024954.1:2425393-2426335	341.32	167.1769518	5.119052843
CV702_RS00820	rlmN	NZ_CP024954.1:162401-163499	341.763	167.3939311	5.120349904
CV702_RS09885	-	NZ_CP024954.1:2063491-2064523	343.258	168.1261752	5.12471474
CV702_RS09790	-	NZ_CP024954.1:2045518-2045761	344.671	168.818256	5.128822728
CV702_RS10705	rpsE	NZ_CP024954.1:2224491-2224998	345.805	169.373684	5.132107422
CV702_RS03615	infB	NZ_CP024954.1:725756-728591	345.913	169.4265819	5.132419688
CV702_RS08625	pstB	NZ_CP024954.1:1818057-1818819	347.218	170.0657648	5.136185214
CV702_RS08615	-	NZ_CP024954.1:1816577-1817147	347.284	170.0980913	5.136375278
CV702_RS00645	-	NZ_CP024954.1:127694-128771	347.406	170.1578464	5.136726514
CV702_RS00660	-	NZ_CP024954.1:131532-132423	348.522	170.704458	5.139933745
CV702_RS01310	-	NZ_CP024954.1:255911-256523	349.481	171.1741717	5.142681586
CV702_RS11620	-	NZ_CP024954.1:2392565-2393294	349.891	171.3749878	5.143854067
CV702_RS01910	-	NZ_CP024954.1:381301-382084	350.62	171.7320486	5.145935405
CV702_RS02185	-	NZ_CP024954.1:439207-440419	351.603	172.2135175	5.148735088
CV702_RS10520	-	NZ_CP024954.1:2187620-2190677	351.746	172.2835582	5.149141714
CV702_RS12180	-	NZ_CP024954.1:1701878-1702109	351.75	172.2855174	5.149153085
CV702_RS01375	tsaB	NZ_CP024954.1:269305-270031	352.574	172.6891088	5.151492919
CV702_RS09025	-	NZ_CP024954.1:1899751-1901083	352.748	172.7743332	5.15198631
CV702_RS07115	-	NZ_CP024954.1:1491080-1491788	353.489	173.1372715	5.154084757
CV702_RS01660	-	NZ_CP024954.1:326280-327312	354.368	173.5678016	5.156568311
CV702_RS05210	-	NZ_CP024954.1:1071695-1072097	355.898	174.3171885	5.160876562
CV702_RS05370	-	NZ_CP024954.1:1102413-1103049	356.037	174.3852701	5.161267047
CV702_RS03915	-	NZ_CP024954.1:789240-789441	357.312	175.0097592	5.164841739
CV702_RS08085	-	NZ_CP024954.1:1704624-1705218	357.416	175.0606979	5.165132759
CV702_RS05725	-	NZ_CP024954.1:1176200-1177457	358.859	175.7674726	5.169161943
CV702_RS05335	nadE	NZ_CP024954.1:1092910-1093735	360.537	176.5893492	5.173826976
CV702_RS06140	-	NZ_CP024954.1:1296856-1297222	360.747	176.6922062	5.174409271
CV702_RS00715	-	NZ_CP024954.1:139955-141539	360.836	176.735798	5.174655951
CV702_RS10540	spxB	NZ_CP024954.1:2196654-2198358	363.828	178.2012657	5.182913618
CV702_RS05380	gyrA	NZ_CP024954.1:1104935-1107425	364.624	178.5911428	5.185099075
CV702_RS01585	-	NZ_CP024954.1:308786-309692	365.07	178.8095916	5.186321505
CV702_RS03595	rimP	NZ_CP024954.1:723149-723623	365.511	179.0255913	5.187528764
CV702_RS09770	-	NZ_CP024954.1:2042731-2043913	366.077	179.3028155	5.189076083
CV702_RS11755	rnhC	NZ_CP024954.1:2415923-2416802	366.607	179.562407	5.190522819
CV702_RS01740	-	NZ_CP024954.1:344582-345242	368.136	180.3113041	5.194684824
CV702_RS00080	-	NZ_CP024954.1:21093-21468	368.547	180.51261	5.195800637
CV702_RS10370	-	NZ_CP024954.1:2157213-2157666	368.723	180.598814	5.196278074
CV702_RS07980	-	NZ_CP024954.1:1685930-1687109	371.155	181.7899963	5.202852154
CV702_RS03600	nusA	NZ_CP024954.1:723787-724936	371.664	182.0393022	5.20422261
CV702_RS00615	-	NZ_CP024954.1:122311-123007	371.78	182.0961184	5.204534671
CV702_RS03475	-	NZ_CP024954.1:697413-698766	373.634	183.004199	5.209509098
CV702_RS08630	pstB	NZ_CP024954.1:1818984-1819794	373.865	183.1173417	5.210127159
CV702_RS04885	grpE	NZ_CP024954.1:1004506-1005046	375.621	183.9774224	5.214813046
CV702_RS02180	-	NZ_CP024954.1:438350-439211	376.013	184.1694222	5.215856107
CV702_RS02140	-	NZ_CP024954.1:429784-430657	380.236	186.237828	5.227024502
CV702_RS05000	nrdI	NZ_CP024954.1:1031590-1032013	380.605	186.4185625	5.227994481
CV702_RS11560	asnB	NZ_CP024954.1:2377718-2379596	381.366	186.7912967	5.229991933
CV702_RS02910	-	NZ_CP024954.1:571618-572944	381.718	186.9637047	5.230914505
CV702_RS01265	nrdD	NZ_CP024954.1:247542-249786	382.415	187.3050921	5.232738796
CV702_RS09010	-	NZ_CP024954.1:1896195-1897413	383.175	187.6773365	5.234724193
CV702_RS08480	-	NZ_CP024954.1:1790278-1790815	383.751	187.9594587	5.236226294
CV702_RS10165	-	NZ_CP024954.1:2117096-2117993	384.432	188.2930093	5.23799931
CV702_RS01685	era	NZ_CP024954.1:333373-334285	385.631	188.8802739	5.241113343
CV702_RS01860	-	NZ_CP024954.1:371552-372179	386.069	189.0948043	5.242248499
CV702_RS00930	-	NZ_CP024954.1:182178-182988	387.416	189.7545586	5.24573144
CV702_RS03275	glgD	NZ_CP024954.1:650999-652139	387.81	189.947538	5.246747918
CV702_RS02515	-	NZ_CP024954.1:493245-494271	391.731	191.8680256	5.256807769
CV702_RS03130	-	NZ_CP024954.1:624763-625216	392.626	192.3063925	5.259089894
CV702_RS11765	purR	NZ_CP024954.1:2417489-2418305	395.001	193.4696564	5.265120686
CV702_RS10790	rplD	NZ_CP024954.1:2232796-2233423	395.06	193.4985544	5.265270041
CV702_RS03800	rnc	NZ_CP024954.1:759448-760144	396.357	194.1338189	5.26854771
CV702_RS01620	ahpF	NZ_CP024954.1:314349-315879	396.577	194.2415739	5.269102611
CV702_RS09360	-	NZ_CP024954.1:1976360-1976705	396.929	194.4139819	5.269989813
CV702_RS05850	-	NZ_CP024954.1:1230063-1233705	397.003	194.4502268	5.270176227
CV702_RS08640	pstC	NZ_CP024954.1:1820720-1821644	398.424	195.146226	5.273749154
CV702_RS08005	-	NZ_CP024954.1:1692132-1693608	399.519	195.6825519	5.276493713
CV702_RS05615	thrB	NZ_CP024954.1:1153856-1154747	400.016	195.9259802	5.277736936
CV702_RS05120	-	NZ_CP024954.1:1055922-1056573	400.045	195.9401842	5.27780943
CV702_RS06600	-	NZ_CP024954.1:1398853-1400374	400.225	196.0283474	5.278259278
CV702_RS03525	nrdR	NZ_CP024954.1:707190-707637	401.864	196.831122	5.282346112
CV702_RS05985	-	NZ_CP024954.1:1264402-1265362	402.254	197.0221422	5.283316119
CV702_RS01840	-	NZ_CP024954.1:367190-369596	407.242	199.4652414	5.295639993
CV702_RS05710	-	NZ_CP024954.1:1172705-1174313	408.841	200.2484242	5.299558717
CV702_RS10390	-	NZ_CP024954.1:2161550-2161802	409.226	200.4369954	5.30049996
CV702_RS10380	-	NZ_CP024954.1:2159142-2160330	410.648	201.1334844	5.303968789
CV702_RS04485	-	NZ_CP024954.1:924530-925469	410.941	201.2769945	5.304682041
CV702_RS03385	tadA	NZ_CP024954.1:679934-680402	414.454	202.9976456	5.313194381
CV702_RS09805	-	NZ_CP024954.1:2046891-2047356	416.552	204.0252362	5.318243693
CV702_RS00685	-	NZ_CP024954.1:135654-136347	417.194	204.3396848	5.319783731
CV702_RS01565	-	NZ_CP024954.1:305036-305816	418.403	204.9318474	5.322677472
CV702_RS06540	-	NZ_CP024954.1:1383511-1384366	420.418	205.9187851	5.327481844
CV702_RS10950	-	NZ_CP024954.1:2261703-2262930	420.667	206.0407441	5.328073936
CV702_RS02475	yidC	NZ_CP024954.1:486005-486968	422.102	206.7436005	5.33147938
CV702_RS06605	-	NZ_CP024954.1:1400366-1401461	422.226	206.8043351	5.331773105
CV702_RS07715	-	NZ_CP024954.1:1628584-1629781	422.401	206.8900493	5.332187489
CV702_RS03895	-	NZ_CP024954.1:784977-786981	425.38	208.3491496	5.339215276
CV702_RS01930	mvk	NZ_CP024954.1:383608-384541	427.283	209.2812302	5.343678947
CV702_RS09085	-	NZ_CP024954.1:1918068-1919520	427.427	209.3517607	5.344015903
CV702_RS05945	-	NZ_CP024954.1:1258677-1259424	427.519	209.3968219	5.344231121
CV702_RS00345	-	NZ_CP024954.1:65515-67297	427.888	209.5775564	5.345093868
CV702_RS03545	-	NZ_CP024954.1:709929-710652	428.979	210.1119231	5.347640356
CV702_RS00610	-	NZ_CP024954.1:121522-122302	429.331	210.2843311	5.348460573
CV702_RS01390	tsaD	NZ_CP024954.1:271023-272064	430.078	210.6502082	5.350198977
CV702_RS04530	-	NZ_CP024954.1:934692-935367	430.379	210.7976366	5.350898605
CV702_RS08230	dapA	NZ_CP024954.1:1731685-1732579	431.155	211.1777178	5.352700044
CV702_RS09930	-	NZ_CP024954.1:2073309-2073627	431.942	211.5631868	5.354523709
CV702_RS03740	-	NZ_CP024954.1:748018-748876	432.164	211.6719214	5.355037535
CV702_RS10490	arcA	NZ_CP024954.1:2181339-2182572	432.541	211.8565742	5.355909509
CV702_RS00280	-	NZ_CP024954.1:54954-56592	433.228	212.1930636	5.357496538
CV702_RS10685	-	NZ_CP024954.1:2221399-2222047	434.357	212.7460426	5.360099166
CV702_RS00175	-	NZ_CP024954.1:34660-35110	434.728	212.9277567	5.360952938
CV702_RS03925	-	NZ_CP024954.1:791976-794628	437.507	214.288898	5.367325095
CV702_RS10255	-	NZ_CP024954.1:2137900-2138878	438.023	214.5416324	5.36850381
CV702_RS03415	menE	NZ_CP024954.1:683000-684356	439.891	215.4565701	5.372759358
CV702_RS10430	-	NZ_CP024954.1:2168950-2169922	440.099	215.5584475	5.373232091
CV702_RS00720	-	NZ_CP024954.1:141607-142822	440.634	215.820488	5.374446988
CV702_RS02430	-	NZ_CP024954.1:476809-477280	441.47	216.229957	5.376342457
CV702_RS00245	-	NZ_CP024954.1:48239-48890	443.912	217.4260372	5.381858734
CV702_RS09325	cysE	NZ_CP024954.1:1967650-1968250	446.904	218.8915049	5.388576196
CV702_RS09985	-	NZ_CP024954.1:2084298-2085243	449.533	220.1791769	5.394441656
CV702_RS02825	mltG	NZ_CP024954.1:548898-550551	450.555	220.6797478	5.396712546
CV702_RS02040	glmM	NZ_CP024954.1:410844-412203	451.75	221.2650532	5.399361319
CV702_RS00270	plsX	NZ_CP024954.1:52921-53917	451.919	221.3478287	5.39973535
CV702_RS06595	-	NZ_CP024954.1:1397860-1398685	453.077	221.9150117	5.402294478
CV702_RS10620	-	NZ_CP024954.1:2213236-2213866	453.571	222.1569706	5.403384207
CV702_RS03420	menB	NZ_CP024954.1:684482-685325	453.979	222.3568071	5.404283331
CV702_RS08585	-	NZ_CP024954.1:1811050-1811974	456.605	223.6430097	5.410051074
CV702_RS08160	-	NZ_CP024954.1:1716026-1716326	460.525	225.5630075	5.418599532
CV702_RS01250	-	NZ_CP024954.1:245011-245560	460.668	225.6330483	5.418909999
CV702_RS00215	lpdA	NZ_CP024954.1:40713-42132	460.917	225.7550073	5.419450373
CV702_RS07680	-	NZ_CP024954.1:1621955-1622138	462.104	226.3363944	5.422022363
CV702_RS05500	-	NZ_CP024954.1:1134092-1134620	462.382	226.4725575	5.422623779
CV702_RS08695	-	NZ_CP024954.1:1834126-1834975	462.517	226.5386799	5.422915702
CV702_RS10815	thrC	NZ_CP024954.1:2236405-2237896	463.249	226.8972101	5.424497096
CV702_RS01000	-	NZ_CP024954.1:197965-198802	463.906	227.2190056	5.425914335
CV702_RS05720	-	NZ_CP024954.1:1175000-1176173	464.237	227.3811279	5.426627587
CV702_RS02980	-	NZ_CP024954.1:590414-590687	467.785	229.1189218	5.434241178
CV702_RS01640	murF	NZ_CP024954.1:320185-321508	469.12	229.7727986	5.437090989
CV702_RS03555	der	NZ_CP024954.1:711381-712692	469.221	229.822268	5.437306262
CV702_RS10205	galE	NZ_CP024954.1:2124444-2125425	470.597	230.4962264	5.440234491
CV702_RS10970	-	NZ_CP024954.1:2265993-2266998	471.958	231.1628379	5.443122388
CV702_RS06065	trmFO	NZ_CP024954.1:1282563-1283907	472.014	231.1902664	5.443241036
CV702_RS08525	-	NZ_CP024954.1:1797904-1799662	472.378	231.3685519	5.444011902
CV702_RS00625	-	NZ_CP024954.1:123847-124534	472.515	231.4356539	5.444301882
CV702_RS07760	-	NZ_CP024954.1:1636285-1637245	473.31	231.8250412	5.445982954
CV702_RS02035	-	NZ_CP024954.1:409839-410799	473.796	232.0630817	5.447009239
CV702_RS09195	-	NZ_CP024954.1:1941933-1942473	474.07	232.1972857	5.447587379
CV702_RS10590	-	NZ_CP024954.1:2209742-2210273	474.216	232.2687958	5.447895303
CV702_RS07930	-	NZ_CP024954.1:1673463-1674636	474.424	232.3706732	5.448333826
CV702_RS11255	-	NZ_CP024954.1:2331563-2332205	475.299	232.7992441	5.450176469
CV702_RS03660	accB	NZ_CP024954.1:735866-736334	475.322	232.8105094	5.450224858
CV702_RS02840	-	NZ_CP024954.1:551705-554156	476.574	233.4237332	5.452855399
CV702_RS01775	lysS	NZ_CP024954.1:351538-353023	476.916	233.5912432	5.453572764
CV702_RS00650	-	NZ_CP024954.1:128819-129755	477.676	233.9634877	5.455165068
CV702_RS08635	pstA	NZ_CP024954.1:1819827-1820721	480.424	235.3094454	5.460901437
CV702_RS01495	-	NZ_CP024954.1:292974-293331	482.641	236.3953217	5.465505495
CV702_RS00630	-	NZ_CP024954.1:124540-125671	482.755	236.4511583	5.465741668
CV702_RS01445	-	NZ_CP024954.1:282459-283647	488.275	239.1548287	5.477111161
CV702_RS01815	-	NZ_CP024954.1:361889-362495	488.798	239.4109917	5.478181706
CV702_RS01965	-	NZ_CP024954.1:392899-393484	490.869	240.4253579	5.482409679
CV702_RS09940	-	NZ_CP024954.1:2075052-2075661	491.347	240.6594801	5.483382989
CV702_RS10975	-	NZ_CP024954.1:2267038-2267791	493.336	241.633683	5.487422873
CV702_RS06525	pabB	NZ_CP024954.1:1379946-1381833	494.947	242.4227434	5.490683076
CV702_RS08090	-	NZ_CP024954.1:1705626-1706076	495.053	242.4746617	5.490897217
CV702_RS09945	upp	NZ_CP024954.1:2075803-2076439	496.68	243.2715587	5.494178345
CV702_RS04815	-	NZ_CP024954.1:991684-991912	497.209	243.5306605	5.49524285
CV702_RS10860	-	NZ_CP024954.1:2243260-2243698	499.745	244.7727815	5.500330358
CV702_RS11580	-	NZ_CP024954.1:2382968-2383409	500.966	245.3708216	5.502770624
CV702_RS07795	-	NZ_CP024954.1:1642940-1644095	501.916	245.8361272	5.504665164
CV702_RS10240	-	NZ_CP024954.1:2134839-2135577	502.005	245.879719	5.504842469
CV702_RS04725	gyrB	NZ_CP024954.1:975523-977479	503.054	246.3935143	5.50692991
CV702_RS07155	psiE	NZ_CP024954.1:1497637-1498069	503.055	246.3940041	5.506931897
CV702_RS02565	-	NZ_CP024954.1:500845-501766	504.17	246.9401259	5.509145902
CV702_RS03515	-	NZ_CP024954.1:705524-706298	506.249	247.9584105	5.513261032
CV702_RS01370	-	NZ_CP024954.1:268765-268996	506.311	247.9887778	5.513383494
CV702_RS03965	pepV	NZ_CP024954.1:803529-804948	506.357	248.0113084	5.513474343
CV702_RS00240	-	NZ_CP024954.1:47313-48159	506.427	248.0455941	5.513612576
CV702_RS01755	-	NZ_CP024954.1:346963-347794	507.609	248.6245322	5.515943856
CV702_RS08500	-	NZ_CP024954.1:1792697-1793873	508.678	249.1481234	5.518047593
CV702_RS01915	yabA	NZ_CP024954.1:382076-382403	509.748	249.6722045	5.520148875
CV702_RS01920	rsmI	NZ_CP024954.1:382402-383278	509.989	249.7902451	5.520621546
CV702_RS08135	-	NZ_CP024954.1:1710811-1711885	512.306	250.925101	5.525154492
CV702_RS10185	recF	NZ_CP024954.1:2121375-2122452	512.685	251.1107334	5.525894011
CV702_RS02930	-	NZ_CP024954.1:577606-578137	512.778	251.1562844	5.526075392
CV702_RS10280	-	NZ_CP024954.1:2142376-2143198	515.956	252.712854	5.53225388
CV702_RS02790	-	NZ_CP024954.1:542717-542978	517.38	253.4103226	5.535010004
CV702_RS10425	-	NZ_CP024954.1:2168695-2168917	519.061	254.2336686	5.538253799
CV702_RS03165	-	NZ_CP024954.1:629403-629604	519.767	254.5794642	5.539613024
CV702_RS04670	-	NZ_CP024954.1:962381-962813	521.669	255.5110549	5.543265677
CV702_RS02595	-	NZ_CP024954.1:508043-508475	522.64	255.9866462	5.54512528
CV702_RS03500	rplI	NZ_CP024954.1:703178-703631	522.975	256.1507277	5.545766051
CV702_RS10960	-	NZ_CP024954.1:2264179-2265520	523.77	256.540115	5.547285046
CV702_RS01365	-	NZ_CP024954.1:266910-268593	523.828	256.5685231	5.547395776
CV702_RS00865	-	NZ_CP024954.1:171836-173501	524.377	256.8374208	5.548443281
CV702_RS03770	-	NZ_CP024954.1:753255-753888	527.509	258.3714598	5.554398316
CV702_RS10005	-	NZ_CP024954.1:2088030-2088288	527.635	258.433174	5.554637146
CV702_RS08655	smpB	NZ_CP024954.1:1824136-1824604	529.765	259.4764381	5.558665901
CV702_RS00900	-	NZ_CP024954.1:177183-177438	530.671	259.9201927	5.560374633
CV702_RS00735	gatA	NZ_CP024954.1:144502-145969	531.712	260.4300697	5.562334379
CV702_RS10140	hisS	NZ_CP024954.1:2112043-2113336	532.945	261.0339874	5.564650619
CV702_RS01720	-	NZ_CP024954.1:341651-341966	534.083	261.5913745	5.566783647
CV702_RS09235	-	NZ_CP024954.1:1950493-1951495	535.03	262.0552107	5.568555209
CV702_RS01510	thiT	NZ_CP024954.1:294553-295102	539.432	264.2112899	5.576749124
CV702_RS08185	-	NZ_CP024954.1:1721248-1721473	541.317	265.1345541	5.580237449
CV702_RS01905	-	NZ_CP024954.1:380389-381250	541.7	265.3221458	5.580944732
CV702_RS06745	-	NZ_CP024954.1:1427981-1429193	543.587	266.2463896	5.584422157
CV702_RS11210	-	NZ_CP024954.1:2323303-2324152	545.596	267.2303885	5.588111165
CV702_RS02300	-	NZ_CP024954.1:459214-459406	547.309	268.0694079	5.591245932
CV702_RS05360	-	NZ_CP024954.1:1099572-1100238	547.569	268.1967547	5.591720871
CV702_RS06645	-	NZ_CP024954.1:1409271-1409898	549.04	268.9172437	5.594403688
CV702_RS03890	-	NZ_CP024954.1:783574-784816	549.425	269.1058149	5.595104666
CV702_RS00960	-	NZ_CP024954.1:191384-192221	549.863	269.3203453	5.595901546
CV702_RS02915	acnA	NZ_CP024954.1:572940-575487	552.271	270.4997725	5.600271257
CV702_RS09390	-	NZ_CP024954.1:1982736-1983528	557.122	272.8757698	5.609016636
CV702_RS06635	nagA	NZ_CP024954.1:1406627-1407776	558.61	273.6045853	5.611683945
CV702_RS01010	tagD	NZ_CP024954.1:200263-200686	559.409	273.9959318	5.613113259
CV702_RS08245	-	NZ_CP024954.1:1734556-1735420	559.57	274.0747888	5.613401021
CV702_RS09380	ileS	NZ_CP024954.1:1978640-1981439	559.869	274.2212376	5.613935217
CV702_RS08720	-	NZ_CP024954.1:1840166-1840850	560.923	274.7374819	5.615816031
CV702_RS08225	-	NZ_CP024954.1:1730974-1731646	565.03	276.7490715	5.623111216
CV702_RS00850	feoB	NZ_CP024954.1:168252-170382	568.002	278.2047433	5.628357329
CV702_RS09520	-	NZ_CP024954.1:2007243-2008005	568.04	278.2233555	5.628424228
CV702_RS08850	-	NZ_CP024954.1:1866404-1867148	568.395	278.3972329	5.629048989
CV702_RS02590	-	NZ_CP024954.1:507296-507830	568.446	278.4222124	5.629138711
CV702_RS00915	rfbD	NZ_CP024954.1:179008-179908	573.849	281.0685767	5.638598685
CV702_RS00550	ruvX	NZ_CP024954.1:104588-105020	573.874	281.0808216	5.638642249
CV702_RS01260	-	NZ_CP024954.1:245879-247199	577.029	282.626126	5.644124915
CV702_RS02260	-	NZ_CP024954.1:452235-452868	577.36	282.7882482	5.644698378
CV702_RS11325	-	NZ_CP024954.1:2341104-2341650	577.641	282.9258807	5.645184958
CV702_RS04785	-	NZ_CP024954.1:985929-986256	582.056	285.0883272	5.652799052
CV702_RS01980	-	NZ_CP024954.1:395038-395389	582.083	285.1015517	5.652845439
CV702_RS08220	-	NZ_CP024954.1:1728912-1730625	585.137	286.5973867	5.658078397
CV702_RS11170	recX	NZ_CP024954.1:2312674-2313484	590.597	289.2716694	5.667366279
CV702_RS02490	coaC	NZ_CP024954.1:488602-489139	590.937	289.4381998	5.667941802
CV702_RS00895	-	NZ_CP024954.1:176590-177184	594.723	291.2925651	5.67432814
CV702_RS04495	-	NZ_CP024954.1:926799-927180	598.166	292.9789305	5.680100697
CV702_RS10320	rplA	NZ_CP024954.1:2148935-2149625	601.073	294.4027656	5.684948781
CV702_RS04770	-	NZ_CP024954.1:984215-984485	602.734	295.2163157	5.687708361
CV702_RS03365	-	NZ_CP024954.1:675866-676853	605.709	296.6734569	5.692632062
CV702_RS11035	-	NZ_CP024954.1:2283112-2284138	606.563	297.0917421	5.694040987
CV702_RS10270	-	NZ_CP024954.1:2140928-2141852	606.938	297.2754154	5.694659034
CV702_RS02265	-	NZ_CP024954.1:452868-454863	607.037	297.3239051	5.694822134
CV702_RS02095	-	NZ_CP024954.1:421387-422773	607.255	297.4306805	5.695181191
CV702_RS01760	-	NZ_CP024954.1:348104-349538	607.867	297.7304352	5.696188497
CV702_RS11145	-	NZ_CP024954.1:2307159-2307669	610.651	299.0940255	5.700757991
CV702_RS01340	rpsD	NZ_CP024954.1:261216-261828	611.473	299.4966373	5.70210319
CV702_RS01435	-	NZ_CP024954.1:279219-279702	613.23	300.3572078	5.704972459
CV702_RS03655	fabF	NZ_CP024954.1:734630-735860	613.261	300.3723914	5.70502301
CV702_RS01705	-	NZ_CP024954.1:338316-339690	617.993	302.690103	5.71270952
CV702_RS09420	-	NZ_CP024954.1:1987919-1988789	619.59	303.4723062	5.715290358
CV702_RS04450	-	NZ_CP024954.1:918595-919453	621.252	304.2863461	5.717969186
CV702_RS11535	-	NZ_CP024954.1:2373080-2373608	621.816	304.5625907	5.718876618
CV702_RS09050	rpoC	NZ_CP024954.1:1904536-1908160	625.22	306.2298541	5.724335977
CV702_RS00970	-	NZ_CP024954.1:193004-193739	629.574	308.3624231	5.73127579
CV702_RS09835	rny	NZ_CP024954.1:2052063-2053659	629.881	308.5127903	5.731763302
CV702_RS02700	-	NZ_CP024954.1:526428-527322	633.941	310.5013594	5.73818828
CV702_RS06345	-	NZ_CP024954.1:1341212-1341818	635.419	311.225277	5.740517013
CV702_RS04740	-	NZ_CP024954.1:978856-979510	636.173	311.5945827	5.741702928
CV702_RS02650	-	NZ_CP024954.1:516991-517594	636.847	311.9247047	5.742761828
CV702_RS06335	cbpB	NZ_CP024954.1:1340169-1340631	640.987	313.9524575	5.749241565
CV702_RS04745	-	NZ_CP024954.1:979657-980122	643.393	315.1309052	5.752988124
CV702_RS08205	-	NZ_CP024954.1:1723449-1723992	643.862	315.3606192	5.753716807
CV702_RS05525	-	NZ_CP024954.1:1138219-1138993	644.725	315.7833126	5.755056259
CV702_RS08010	-	NZ_CP024954.1:1693616-1694309	646.543	316.6737605	5.757872097
CV702_RS02450	uvrB	NZ_CP024954.1:479864-481943	651.18	318.9449416	5.765018491
CV702_RS04765	-	NZ_CP024954.1:982924-984160	651.664	319.1820026	5.765761481
CV702_RS03680	accD	NZ_CP024954.1:738741-739608	653.778	320.21743	5.769000234
CV702_RS05580	folB	NZ_CP024954.1:1147269-1147620	656.972	321.7818363	5.773873789
CV702_RS03650	fabG	NZ_CP024954.1:733858-734590	657.84	322.2069787	5.77519413
CV702_RS11515	-	NZ_CP024954.1:2369713-2370091	658.504	322.5322028	5.776202985
CV702_RS00320	-	NZ_CP024954.1:63135-63726	661.501	324.0001195	5.780743885
CV702_RS10580	-	NZ_CP024954.1:2206698-2208021	665.232	325.827546	5.786368241
CV702_RS02500	-	NZ_CP024954.1:489972-490158	672.297	329.2879502	5.796932597
CV702_RS00880	-	NZ_CP024954.1:174471-175131	673.948	330.0966023	5.799385346
CV702_RS11645	-	NZ_CP024954.1:2398539-2398884	674.648	330.4394591	5.800423463
CV702_RS05245	-	NZ_CP024954.1:1077308-1077788	675.434	330.8244382	5.801587837
CV702_RS02175	-	NZ_CP024954.1:437521-438358	676.088	331.1447644	5.802555634
CV702_RS10325	rplK	NZ_CP024954.1:2149921-2150347	677.763	331.9651716	5.805030059
CV702_RS00220	-	NZ_CP024954.1:42325-43924	686.305	336.1490036	5.817554525
CV702_RS10700	rpmD	NZ_CP024954.1:2224301-2224481	691.07	338.4828785	5.82447351
CV702_RS00105	ftsH	NZ_CP024954.1:25283-27371	691.267	338.5793682	5.824758535
CV702_RS06195	-	NZ_CP024954.1:1310046-1310949	692.259	339.0652451	5.826192552
CV702_RS09055	rpoB	NZ_CP024954.1:1908268-1911859	694.504	340.1648357	5.829430311
CV702_RS06810	-	NZ_CP024954.1:1444583-1444937	694.871	340.3445906	5.829958606
CV702_RS11870	-	NZ_CP024954.1:1446594-1446888	696.935	341.3555282	5.832924539
CV702_RS07710	-	NZ_CP024954.1:1627044-1628469	697.699	341.7297319	5.834020167
CV702_RS09015	sufD	NZ_CP024954.1:1897412-1898669	700.857	343.2765056	5.838536261
CV702_RS02695	-	NZ_CP024954.1:525542-526397	701.77	343.7236888	5.839838104
CV702_RS01885	-	NZ_CP024954.1:376326-377139	702.354	344.0097293	5.84066994
CV702_RS11980	-	NZ_CP024954.1:1682966-1683272	702.605	344.1326679	5.841027246
CV702_RS05250	ybeY	NZ_CP024954.1:1077939-1078428	703.402	344.5230348	5.842160953
CV702_RS03550	-	NZ_CP024954.1:710648-711275	705.747	345.6716049	5.845489206
CV702_RS04850	-	NZ_CP024954.1:998991-999255	709.321	347.4221336	5.850540564
CV702_RS00665	-	NZ_CP024954.1:132447-133371	714.098	349.761886	5.857252597
CV702_RS02030	cdaA	NZ_CP024954.1:408971-409850	715.185	350.2942935	5.85877364
CV702_RS10780	rplB	NZ_CP024954.1:2231657-2232488	715.752	350.5720075	5.859566128
CV702_RS00740	gatB	NZ_CP024954.1:145968-147402	716.001	350.6939666	5.859913953
CV702_RS06770	-	NZ_CP024954.1:1435780-1436254	716.04	350.7130686	5.859968421
CV702_RS01080	-	NZ_CP024954.1:212710-213427	716.062	350.7238441	5.859999145
CV702_RS00310	-	NZ_CP024954.1:61284-61905	718.137	351.7401694	5.862892748
CV702_RS00560	-	NZ_CP024954.1:105526-106078	718.475	351.9057203	5.8633633
CV702_RS10810	-	NZ_CP024954.1:2235119-2236409	718.931	352.129067	5.863997776
CV702_RS11500	-	NZ_CP024954.1:2368289-2369171	719.218	352.2696382	5.8643969
CV702_RS08735	-	NZ_CP024954.1:1842820-1843333	721.985	353.624902	5.868236752
CV702_RS04655	-	NZ_CP024954.1:960180-960810	725.681	355.4351856	5.873342914
CV702_RS00305	-	NZ_CP024954.1:61056-61254	726.779	355.9729809	5.874854832
CV702_RS09130	-	NZ_CP024954.1:1928944-1930282	728.074	356.6072659	5.876635081
CV702_RS03305	cydB	NZ_CP024954.1:661958-662954	731.632	358.3499578	5.881510045
CV702_RS03375	-	NZ_CP024954.1:678255-679008	731.663	358.3651415	5.881552415
CV702_RS08575	-	NZ_CP024954.1:1809151-1810141	732.218	358.6369779	5.882310673
CV702_RS01845	pepA	NZ_CP024954.1:369653-370721	734.005	359.5122422	5.88474823
CV702_RS06655	galU	NZ_CP024954.1:1411157-1412099	736.698	360.8312611	5.888410428
CV702_RS09740	-	NZ_CP024954.1:2039777-2040032	736.712	360.8381182	5.888429432
CV702_RS11530	zwf	NZ_CP024954.1:2371377-2372889	738.212	361.5728113	5.890463436
CV702_RS07720	-	NZ_CP024954.1:1630001-1630538	739.513	362.210035	5.892224251
CV702_RS07745	rimM	NZ_CP024954.1:1633597-1634113	742.88	363.859176	5.896766914
